Unnamed: 0,fermi_alpha,fermi_b,social_factor,connections_perstep,opinion_max_diff,conformity,Run,Replicates,Network Modularity,Leibovici Entropy Index,Altieri Entropy Index,connections_per_step,Modularity
22,3.65625,3.8671875,0.41015625,3,8.34765625,0.58984375,22,0.155393688,0.169355562,0.05799987,2,,
23,2.21875,9.7265625,0.33203125,3,9.96484375,0.58984375,23,0.18690792,0.175698451,0.055768849,2,,
24,7.65625,8.8671875,0.91015625,1,3.84765625,0.05859375,24,0.051099387,0.031396202,0.054820814,2,,
25,6.21875,8.8671875,0.91015625,1,3.84765625,0.05859375,25,0.186761458,0.178956424,0.057630212,2,,
26,7.65625,4.7265625,0.91015625,1,3.84765625,0.05859375,26,0.215640512,0.180222147,0.054892024,2,,
27,7.65625,8.8671875,0.83203125,1,3.84765625,0.05859375,27,0.211656191,0.210322962,0.057307901,2,,
28,7.65625,8.8671875,0.91015625,1,3.84765625,0.05859375,28,0.182962307,0.178739151,0.060443851,2,,
29,7.65625,8.8671875,0.91015625,1,5.46484375,0.05859375,29,0.162668167,0.140702704,0.05375283,2,,
30,3.65625,3.8671875,0.41015625,3,8.34765625,0.55859375,30,0.18690792,0.175698451,0.055768849,3,,
31,3.65625,3.8671875,0.41015625,3,9.96484375,0.55859375,31,0.348335351,0.311407758,0.055531495,3,,
32,3.65625,3.8671875,0.41015625,3,8.34765625,0.58984375,32,0.20319202,0.14065461,0.057950919,3,,
33,2.21875,9.7265625,0.33203125,3,9.96484375,0.58984375,33,0.20319202,0.14065461,0.057950919,3,,
34,7.65625,8.8671875,0.91015625,1,3.84765625,0.05859375,34,0.198131126,0.184697601,0.056484994,3,,
35,6.21875,8.8671875,0.91015625,1,3.84765625,0.05859375,35,0.266302376,0.202465309,0.058546044,3,,
36,7.65625,4.7265625,0.91015625,1,3.84765625,0.05859375,36,0.194797734,0.173989715,0.057022135,3,,
37,7.65625,8.8671875,0.83203125,1,3.84765625,0.05859375,37,0.134476116,0.092422979,0.056397408,3,,
38,7.65625,8.8671875,0.91015625,1,3.84765625,0.05859375,38,0.164169562,0.166427879,0.05425492,3,,
39,7.65625,8.8671875,0.91015625,1,5.46484375,0.05859375,39,0,0,0.055659265,3,,
40,3.65625,3.8671875,0.41015625,3,8.34765625,0.55859375,40,0.215640512,0.180222147,0.054892024,4,,
41,3.65625,3.8671875,0.41015625,3,9.96484375,0.55859375,41,0.211656191,0.210322962,0.057307901,4,,
42,3.65625,3.8671875,0.41015625,3,8.34765625,0.58984375,42,0.211656191,0.210322962,0.057307901,4,,
43,2.21875,9.7265625,0.33203125,3,9.96484375,0.58984375,43,0.182962307,0.178739151,0.060443851,4,,
44,7.65625,8.8671875,0.91015625,1,3.84765625,0.05859375,44,0.171714891,0.148493587,0.056837487,4,,
45,6.21875,8.8671875,0.91015625,1,3.84765625,0.05859375,45,0.186761458,0.178956424,0.057630212,4,,
46,7.65625,4.7265625,0.91015625,1,3.84765625,0.05859375,46,0.123242694,0.139781482,0.061262837,4,,
47,7.65625,8.8671875,0.83203125,1,3.84765625,0.05859375,47,0.108358634,0.104301411,0.059923228,4,,
48,7.65625,8.8671875,0.91015625,1,3.84765625,0.05859375,48,0.289974391,0.176157543,0.054493428,4,,
49,7.65625,8.8671875,0.91015625,1,5.46484375,0.05859375,49,0.067807253,0.079749486,0.057408067,4,,
0,7.65625,8.8671875,0.91015625,1,3.84765625,0.08984375,0,0.174666942,0.164509085,0.054306139,0,,
1,6.21875,4.7265625,0.83203125,1,5.46484375,0.08984375,1,0.174666942,0.164509085,0.054306139,0,,
2,9.65625,1.3671875,0.16015625,4,1.59765625,0.30859375,2,2.197892171,1.71827677,0.57312518,0,,
3,4.21875,1.3671875,0.16015625,4,1.59765625,0.30859375,3,2.197892171,1.71827677,0.57312518,0,,
4,9.65625,2.2265625,0.16015625,4,1.59765625,0.30859375,4,2.192709284,1.776838326,0.47896713,0,,
5,9.65625,1.3671875,0.58203125,4,1.59765625,0.30859375,5,2.085405879,1.708232672,0.549526085,0,,
6,9.65625,1.3671875,0.16015625,2,1.59765625,0.30859375,6,2.183615626,1.771124814,0.448696199,0,,
7,9.65625,1.3671875,0.16015625,4,3.21484375,0.30859375,7,0.871067326,0.753940855,0.265492581,0,,
8,9.65625,1.3671875,0.16015625,4,1.59765625,0.33984375,8,2.139089661,1.740452497,0.558660081,0,,
9,4.21875,2.2265625,0.58203125,2,3.21484375,0.33984375,9,2.139089661,1.740452497,0.558660081,0,,
10,7.65625,8.8671875,0.91015625,1,3.84765625,0.08984375,10,2.139089661,1.740452497,0.558660081,1,,
11,6.21875,4.7265625,0.83203125,1,5.46484375,0.08984375,11,2.139089661,1.740452497,0.558660081,1,,
12,9.65625,1.3671875,0.16015625,4,1.59765625,0.30859375,12,2.099400631,1.706384139,0.439743844,1,,
13,4.21875,1.3671875,0.16015625,4,1.59765625,0.30859375,13,2.099400631,1.706384139,0.439743844,1,,
14,9.65625,2.2265625,0.16015625,4,1.59765625,0.30859375,14,2.105467172,1.687910186,0.417132999,1,,
15,9.65625,1.3671875,0.58203125,4,1.59765625,0.30859375,15,2.17944954,1.765551907,0.565946728,1,,
16,9.65625,1.3671875,0.16015625,2,1.59765625,0.30859375,16,2.1506195,1.74072318,0.482344167,1,,
17,9.65625,1.3671875,0.16015625,4,3.21484375,0.30859375,17,1.189110339,0.996364931,0.104362813,1,,
18,9.65625,1.3671875,0.16015625,4,1.59765625,0.33984375,18,2.163180808,1.746669256,0.48932403,1,,
19,4.21875,2.2265625,0.58203125,2,3.21484375,0.33984375,19,2.197892171,1.71827677,0.57312518,1,,
20,7.65625,8.8671875,0.91015625,1,3.84765625,0.08984375,20,0.871067326,0.753940855,0.265492581,2,,
21,6.21875,4.7265625,0.83203125,1,5.46484375,0.08984375,21,2.139089661,1.740452497,0.558660081,2,,
22,9.65625,1.3671875,0.16015625,4,1.59765625,0.30859375,22,2.147541028,1.730119101,0.607760252,2,,
23,4.21875,1.3671875,0.16015625,4,1.59765625,0.30859375,23,2.17944954,1.765551907,0.565946728,2,,
24,9.65625,2.2265625,0.16015625,4,1.59765625,0.30859375,24,2.195350807,1.777333422,0.526745329,2,,
25,9.65625,1.3671875,0.58203125,4,1.59765625,0.30859375,25,2.187439604,1.781798225,0.623152057,2,,
26,9.65625,1.3671875,0.16015625,2,1.59765625,0.30859375,26,2.144302196,1.754853709,0.569071506,2,,
27,9.65625,1.3671875,0.16015625,4,3.21484375,0.30859375,27,1.455157644,1.230937233,0.177442433,2,,
28,9.65625,1.3671875,0.16015625,4,1.59765625,0.33984375,28,2.173202987,1.772399559,0.560022553,2,,
29,4.21875,2.2265625,0.58203125,2,3.21484375,0.33984375,29,2.105467172,1.687910186,0.417132999,2,,
30,7.65625,8.8671875,0.91015625,1,3.84765625,0.08984375,30,2.17944954,1.765551907,0.565946728,3,,
31,6.21875,4.7265625,0.83203125,1,5.46484375,0.08984375,31,2.17944954,1.765551907,0.565946728,3,,
32,9.65625,1.3671875,0.16015625,4,1.59765625,0.30859375,32,2.124525054,1.722805845,0.570538005,3,,
33,4.21875,1.3671875,0.16015625,4,1.59765625,0.30859375,33,2.1506195,1.74072318,0.482344167,3,,
34,9.65625,2.2265625,0.16015625,4,1.59765625,0.30859375,34,2.161057071,1.730403395,0.47887317,3,,
35,9.65625,1.3671875,0.58203125,4,1.59765625,0.30859375,35,2.196249981,1.783073338,0.63540438,3,,
36,9.65625,1.3671875,0.16015625,2,1.59765625,0.30859375,36,2.071180289,1.653233476,0.448846182,3,,
37,9.65625,1.3671875,0.16015625,4,3.21484375,0.30859375,37,0.791455846,0.734084669,0.352971413,3,,
38,9.65625,1.3671875,0.16015625,4,1.59765625,0.33984375,38,2.147632996,1.746796289,0.425465332,3,,
39,4.21875,2.2265625,0.58203125,2,3.21484375,0.33984375,39,0.871067326,0.753940855,0.265492581,3,,
40,7.65625,8.8671875,0.91015625,1,3.84765625,0.08984375,40,1.455157644,1.230937233,0.177442433,4,,
41,6.21875,4.7265625,0.83203125,1,5.46484375,0.08984375,41,2.173202987,1.772399559,0.560022553,4,,
42,9.65625,1.3671875,0.16015625,4,1.59765625,0.30859375,42,2.19160888,1.765133,0.489437144,4,,
43,4.21875,1.3671875,0.16015625,4,1.59765625,0.30859375,43,1.455157644,1.230937233,0.177442433,4,,
44,9.65625,2.2265625,0.16015625,4,1.59765625,0.30859375,44,2.192900165,1.762039102,0.417425322,4,,
45,9.65625,1.3671875,0.58203125,4,1.59765625,0.30859375,45,2.085858565,1.695734236,0.537863246,4,,
46,9.65625,1.3671875,0.16015625,2,1.59765625,0.30859375,46,2.18979126,1.769967563,0.523398469,4,,
47,9.65625,1.3671875,0.16015625,4,3.21484375,0.30859375,47,0.873614406,0.820219904,0.242265434,4,,
48,9.65625,1.3671875,0.16015625,4,1.59765625,0.33984375,48,2.20287655,1.776165572,0.484306822,4,,
49,4.21875,2.2265625,0.58203125,2,3.21484375,0.33984375,49,2.195350807,1.777333422,0.526745329,4,,
0,5.65625,6.3671875,0.66015625,2,6.09765625,0.80859375,0,0.179057132,0.172820597,0.027832201,0,,
1,8.21875,6.3671875,0.66015625,2,6.09765625,0.80859375,1,0.118919572,0.10935734,0.025294495,0,,
2,5.65625,7.2265625,0.66015625,2,6.09765625,0.80859375,2,0.118919572,0.10935734,0.025294495,0,,
3,5.65625,6.3671875,0.08203125,2,6.09765625,0.80859375,3,0.118919572,0.10935734,0.025294495,0,,
4,5.65625,6.3671875,0.66015625,4,6.09765625,0.80859375,4,0.118919572,0.10935734,0.025294495,0,,
5,5.65625,6.3671875,0.66015625,2,7.71484375,0.80859375,5,0.118919572,0.10935734,0.025294495,0,,
6,5.65625,6.3671875,0.66015625,2,6.09765625,0.83984375,6,0.118919572,0.10935734,0.025294495,0,,
7,8.21875,7.2265625,0.08203125,4,7.71484375,0.83984375,7,0.108912856,0.08928089,0,0,,
8,4.65625,0.1171875,0.78515625,2,7.22265625,0.68359375,8,0.108912856,0.08928089,0,0,,
9,5.21875,0.1171875,0.78515625,2,7.22265625,0.68359375,9,0.108912856,0.08928089,0,0,,
10,5.65625,6.3671875,0.66015625,2,6.09765625,0.80859375,10,0.108912856,0.08928089,0,1,,
11,8.21875,6.3671875,0.66015625,2,6.09765625,0.80859375,11,0.119956782,0.106883196,0.026610398,1,,
12,5.65625,7.2265625,0.66015625,2,6.09765625,0.80859375,12,0.119956782,0.106883196,0.026610398,1,,
13,5.65625,6.3671875,0.08203125,2,6.09765625,0.80859375,13,0.119956782,0.106883196,0.026610398,1,,
14,5.65625,6.3671875,0.66015625,4,6.09765625,0.80859375,14,0.119956782,0.106883196,0.026610398,1,,
15,5.65625,6.3671875,0.66015625,2,7.71484375,0.80859375,15,0.119956782,0.106883196,0.026610398,1,,
16,5.65625,6.3671875,0.66015625,2,6.09765625,0.83984375,16,0.108912856,0.08928089,0,1,,
17,8.21875,7.2265625,0.08203125,4,7.71484375,0.83984375,17,0.183977739,0.12718561,0,1,,
18,4.65625,0.1171875,0.78515625,2,7.22265625,0.68359375,18,0.119956782,0.106883196,0.026610398,1,,
19,5.21875,0.1171875,0.78515625,2,7.22265625,0.68359375,19,0.183977739,0.12718561,0,1,,
20,5.65625,6.3671875,0.66015625,2,6.09765625,0.80859375,20,0.108912856,0.08928089,0,2,,
21,8.21875,6.3671875,0.66015625,2,6.09765625,0.80859375,21,0.160269526,0.066248072,0.027308272,2,,
22,5.65625,7.2265625,0.66015625,2,6.09765625,0.80859375,22,0.119956782,0.106883196,0.026610398,2,,
23,5.65625,6.3671875,0.08203125,2,6.09765625,0.80859375,23,0.119956782,0.106883196,0.026610398,2,,
24,5.65625,6.3671875,0.66015625,4,6.09765625,0.80859375,24,0.119956782,0.106883196,0.026610398,2,,
25,5.65625,6.3671875,0.66015625,2,7.71484375,0.80859375,25,0.118919572,0.10935734,0.025294495,2,,
26,5.65625,6.3671875,0.66015625,2,6.09765625,0.83984375,26,0.118919572,0.10935734,0.025294495,2,,
27,8.21875,7.2265625,0.08203125,4,7.71484375,0.83984375,27,0.098614957,0.107045973,1.11E-16,2,,
28,4.65625,0.1171875,0.78515625,2,7.22265625,0.68359375,28,0.118919572,0.10935734,0.025294495,2,,
29,5.21875,0.1171875,0.78515625,2,7.22265625,0.68359375,29,0.098614957,0.107045973,1.11E-16,2,,
30,5.65625,6.3671875,0.66015625,2,6.09765625,0.80859375,30,0.118919572,0.10935734,0.025294495,3,,
31,8.21875,6.3671875,0.66015625,2,6.09765625,0.80859375,31,0.191879274,0.181575272,0.027338923,3,,
32,5.65625,7.2265625,0.66015625,2,6.09765625,0.80859375,32,0.191879274,0.181575272,0.027338923,3,,
33,5.65625,6.3671875,0.08203125,2,6.09765625,0.80859375,33,0.191879274,0.181575272,0.027338923,3,,
34,5.65625,6.3671875,0.66015625,4,6.09765625,0.80859375,34,0.183977739,0.12718561,0,3,,
35,5.65625,6.3671875,0.66015625,2,7.71484375,0.80859375,35,0.183977739,0.12718561,0,3,,
36,5.65625,6.3671875,0.66015625,2,6.09765625,0.83984375,36,0.098614957,0.107045973,1.11E-16,3,,
37,8.21875,7.2265625,0.08203125,4,7.71484375,0.83984375,37,0.306230129,0.277470666,0,3,,
38,4.65625,0.1171875,0.78515625,2,7.22265625,0.68359375,38,0.108912856,0.08928089,0,3,,
39,5.21875,0.1171875,0.78515625,2,7.22265625,0.68359375,39,0.160269526,0.066248072,0.027308272,3,,
40,5.65625,6.3671875,0.66015625,2,6.09765625,0.80859375,40,0.108912856,0.08928089,0,4,,
41,8.21875,6.3671875,0.66015625,2,6.09765625,0.80859375,41,0.176825165,0.122856364,0.027769803,4,,
42,5.65625,7.2265625,0.66015625,2,6.09765625,0.80859375,42,0.160269526,0.066248072,0.027308272,4,,
43,5.65625,6.3671875,0.08203125,2,6.09765625,0.80859375,43,0.160269526,0.066248072,0.027308272,4,,
44,5.65625,6.3671875,0.66015625,4,6.09765625,0.80859375,44,0.118919572,0.10935734,0.025294495,4,,
45,5.65625,6.3671875,0.66015625,2,7.71484375,0.80859375,45,0.160269526,0.066248072,0.027308272,4,,
46,5.65625,6.3671875,0.66015625,2,6.09765625,0.83984375,46,0.160269526,0.066248072,0.027308272,4,,
47,8.21875,7.2265625,0.08203125,4,7.71484375,0.83984375,47,0.18590708,0.153732551,0,4,,
48,4.65625,0.1171875,0.78515625,2,7.22265625,0.68359375,48,0.119956782,0.106883196,0.026610398,4,,
49,5.21875,0.1171875,0.78515625,2,7.22265625,0.68359375,49,0.306230129,0.277470666,0,4,,
0,3.09375,9.5703125,0.16796875,1,7.99609375,0.80078125,0,0.10517555,0.132335791,0.056432464,0,,
1,3.09375,9.5703125,0.16796875,1,2.01953125,0.80078125,1,2.180963322,1.735201857,0.055031383,0,,
2,3.09375,9.5703125,0.16796875,1,7.99609375,0.61328125,2,0.209232469,0.150969504,0.058374494,0,,
3,5.90625,6.2109375,0.73046875,1,2.01953125,0.61328125,3,1.54764824,1.244210062,0.058513727,0,,
4,3.59375,0.1953125,0.73046875,2,5.18359375,0.98828125,4,1.54764824,1.244210062,0.058513727,0,,
5,7.40625,0.1953125,0.73046875,2,5.18359375,0.98828125,5,0.188622536,0.117019509,0.140758068,0,,
6,3.59375,8.0859375,0.73046875,2,5.18359375,0.98828125,6,0.188622536,0.117019509,0.140758068,0,,
7,3.59375,0.1953125,0.91796875,2,5.18359375,0.98828125,7,0.188622536,0.117019509,0.140758068,0,,
8,3.59375,0.1953125,0.73046875,3,5.18359375,0.98828125,8,0.188622536,0.117019509,0.140758068,0,,
9,3.59375,0.1953125,0.73046875,2,1.45703125,0.98828125,9,0.188622536,0.117019509,0.140758068,0,,
10,3.09375,9.5703125,0.16796875,1,7.99609375,0.80078125,10,0.188622536,0.117019509,0.140758068,1,,
11,3.09375,9.5703125,0.16796875,1,2.01953125,0.80078125,11,0.188622536,0.117019509,0.140758068,1,,
12,3.09375,9.5703125,0.16796875,1,7.99609375,0.61328125,12,0.188622536,0.117019509,0.140758068,1,,
13,5.90625,6.2109375,0.73046875,1,2.01953125,0.61328125,13,0.188622536,0.117019509,0.140758068,1,,
14,3.59375,0.1953125,0.73046875,2,5.18359375,0.98828125,14,0.188622536,0.117019509,0.140758068,1,,
15,7.40625,0.1953125,0.73046875,2,5.18359375,0.98828125,15,0.210645119,0.193386379,0.134182213,1,,
16,3.59375,8.0859375,0.73046875,2,5.18359375,0.98828125,16,0.210645119,0.193386379,0.134182213,1,,
17,3.59375,0.1953125,0.91796875,2,5.18359375,0.98828125,17,0.210645119,0.193386379,0.134182213,1,,
18,3.59375,0.1953125,0.73046875,3,5.18359375,0.98828125,18,0.210645119,0.193386379,0.134182213,1,,
19,3.59375,0.1953125,0.73046875,2,1.45703125,0.98828125,19,0.210645119,0.193386379,0.134182213,1,,
20,3.09375,9.5703125,0.16796875,1,7.99609375,0.80078125,20,0.210645119,0.193386379,0.134182213,2,,
21,3.09375,9.5703125,0.16796875,1,2.01953125,0.80078125,21,0.188622536,0.117019509,0.140758068,2,,
22,3.09375,9.5703125,0.16796875,1,7.99609375,0.61328125,22,0.210645119,0.193386379,0.134182213,2,,
23,5.90625,6.2109375,0.73046875,1,2.01953125,0.61328125,23,0.210645119,0.193386379,0.134182213,2,,
24,3.59375,0.1953125,0.73046875,2,5.18359375,0.98828125,24,0.210645119,0.193386379,0.134182213,2,,
25,7.40625,0.1953125,0.73046875,2,5.18359375,0.98828125,25,0.144890259,0.131120888,0.181254164,2,,
26,3.59375,8.0859375,0.73046875,2,5.18359375,0.98828125,26,0.188622536,0.117019509,0.140758068,2,,
27,3.59375,0.1953125,0.91796875,2,5.18359375,0.98828125,27,0.144890259,0.131120888,0.181254164,2,,
28,3.59375,0.1953125,0.73046875,3,5.18359375,0.98828125,28,0.210645119,0.193386379,0.134182213,2,,
29,3.59375,0.1953125,0.73046875,2,1.45703125,0.98828125,29,0.210645119,0.193386379,0.134182213,2,,
30,3.09375,9.5703125,0.16796875,1,7.99609375,0.80078125,30,0.210645119,0.193386379,0.134182213,3,,
31,3.09375,9.5703125,0.16796875,1,2.01953125,0.80078125,31,0.210645119,0.193386379,0.134182213,3,,
32,3.09375,9.5703125,0.16796875,1,7.99609375,0.61328125,32,0.210645119,0.193386379,0.134182213,3,,
33,5.90625,6.2109375,0.73046875,1,2.01953125,0.61328125,33,0.188622536,0.117019509,0.140758068,3,,
34,3.59375,0.1953125,0.73046875,2,5.18359375,0.98828125,34,0.188622536,0.117019509,0.140758068,3,,
35,7.40625,0.1953125,0.73046875,2,5.18359375,0.98828125,35,0.201026867,0.192865716,0.158439925,3,,
36,3.59375,8.0859375,0.73046875,2,5.18359375,0.98828125,36,0.144890259,0.131120888,0.181254164,3,,
37,3.59375,0.1953125,0.91796875,2,5.18359375,0.98828125,37,0.201026867,0.192865716,0.158439925,3,,
38,3.59375,0.1953125,0.73046875,3,5.18359375,0.98828125,38,0.201026867,0.192865716,0.158439925,3,,
39,3.59375,0.1953125,0.73046875,2,1.45703125,0.98828125,39,0.201026867,0.192865716,0.158439925,3,,
40,3.09375,9.5703125,0.16796875,1,7.99609375,0.80078125,40,0.144890259,0.131120888,0.181254164,4,,
41,3.09375,9.5703125,0.16796875,1,2.01953125,0.80078125,41,0.144890259,0.131120888,0.181254164,4,,
42,3.09375,9.5703125,0.16796875,1,7.99609375,0.61328125,42,0.144890259,0.131120888,0.181254164,4,,
43,5.90625,6.2109375,0.73046875,1,2.01953125,0.61328125,43,0.210645119,0.193386379,0.134182213,4,,
44,3.59375,0.1953125,0.73046875,2,5.18359375,0.98828125,44,0.201026867,0.192865716,0.158439925,4,,
45,7.40625,0.1953125,0.73046875,2,5.18359375,0.98828125,45,0.26822855,0.218060226,0.162577547,4,,
46,3.59375,8.0859375,0.73046875,2,5.18359375,0.98828125,46,0.144890259,0.131120888,0.181254164,4,,
47,3.59375,0.1953125,0.91796875,2,5.18359375,0.98828125,47,0.144890259,0.131120888,0.181254164,4,,
48,3.59375,0.1953125,0.73046875,3,5.18359375,0.98828125,48,0.210645119,0.193386379,0.134182213,4,,
49,3.59375,0.1953125,0.73046875,2,1.45703125,0.98828125,49,0.144890259,0.131120888,0.181254164,4,,
0,4.65625,0.9765625,0.78515625,2,7.22265625,0.68359375,0,0.460942328,0.260642225,0.078686623,0,,
1,4.65625,0.1171875,0.70703125,2,7.22265625,0.68359375,1,0.172202493,0.116654561,0.490238067,0,,
2,4.65625,0.1171875,0.78515625,1,7.22265625,0.68359375,2,0.172710135,0.168319861,0.531747397,0,,
3,4.65625,0.1171875,0.78515625,2,2.08984375,0.68359375,3,0.166492543,0.175803528,0.25592454,0,,
4,4.65625,0.1171875,0.78515625,2,7.22265625,0.96484375,4,0.312070826,0.272420052,0.489548928,0,,
5,5.21875,0.9765625,0.70703125,1,2.08984375,0.96484375,5,1.554996849,1.145319554,0.337174826,0,,
6,8.65625,5.1171875,0.28515625,4,2.72265625,0.18359375,6,0.482997321,0.412323369,0,0,,
7,9.21875,5.1171875,0.28515625,4,2.72265625,0.18359375,7,0.482780732,0.43793681,0,0,,
8,8.65625,5.9765625,0.28515625,4,2.72265625,0.18359375,8,0.482780732,0.43793681,0,0,,
9,8.65625,5.1171875,0.20703125,4,2.72265625,0.18359375,9,0.482780732,0.43793681,0,0,,
10,4.65625,0.9765625,0.78515625,2,7.22265625,0.68359375,10,0.482780732,0.43793681,0,1,,
11,4.65625,0.1171875,0.70703125,2,7.22265625,0.68359375,11,0.482780732,0.43793681,0,1,,
12,4.65625,0.1171875,0.78515625,1,7.22265625,0.68359375,12,0.482780732,0.43793681,0,1,,
13,4.65625,0.1171875,0.78515625,2,2.08984375,0.68359375,13,0.482780732,0.43793681,0,1,,
14,4.65625,0.1171875,0.78515625,2,7.22265625,0.96484375,14,0.482780732,0.43793681,0,1,,
15,5.21875,0.9765625,0.70703125,1,2.08984375,0.96484375,15,0.482780732,0.43793681,0,1,,
16,8.65625,5.1171875,0.28515625,4,2.72265625,0.18359375,16,0.482780732,0.43793681,0,1,,
17,9.21875,5.1171875,0.28515625,4,2.72265625,0.18359375,17,0.31534477,0.27185813,0,1,,
18,8.65625,5.9765625,0.28515625,4,2.72265625,0.18359375,18,0.31534477,0.27185813,0,1,,
19,8.65625,5.1171875,0.20703125,4,2.72265625,0.18359375,19,0.31534477,0.27185813,0,1,,
20,4.65625,0.9765625,0.78515625,2,7.22265625,0.68359375,20,0.31534477,0.27185813,0,2,,
21,4.65625,0.1171875,0.70703125,2,7.22265625,0.68359375,21,0.31534477,0.27185813,0,2,,
22,4.65625,0.1171875,0.78515625,1,7.22265625,0.68359375,22,0.482780732,0.43793681,0,2,,
23,4.65625,0.1171875,0.78515625,2,2.08984375,0.68359375,23,0.31534477,0.27185813,0,2,,
24,4.65625,0.1171875,0.78515625,2,7.22265625,0.96484375,24,0.31534477,0.27185813,0,2,,
25,5.21875,0.9765625,0.70703125,1,2.08984375,0.96484375,25,0.31534477,0.27185813,0,2,,
26,8.65625,5.1171875,0.28515625,4,2.72265625,0.18359375,26,0.31534477,0.27185813,0,2,,
27,9.21875,5.1171875,0.28515625,4,2.72265625,0.18359375,27,0.389078231,0.375269549,0.005327337,2,,
28,8.65625,5.9765625,0.28515625,4,2.72265625,0.18359375,28,0.482780732,0.43793681,0,2,,
29,8.65625,5.1171875,0.20703125,4,2.72265625,0.18359375,29,0.389078231,0.375269549,0.005327337,2,,
30,4.65625,0.9765625,0.78515625,2,7.22265625,0.68359375,30,0.389078231,0.375269549,0.005327337,3,,
31,4.65625,0.1171875,0.70703125,2,7.22265625,0.68359375,31,0.389078231,0.375269549,0.005327337,3,,
32,4.65625,0.1171875,0.78515625,1,7.22265625,0.68359375,32,0.31534477,0.27185813,0,3,,
33,4.65625,0.1171875,0.78515625,2,2.08984375,0.68359375,33,0.389078231,0.375269549,0.005327337,3,,
34,4.65625,0.1171875,0.78515625,2,7.22265625,0.96484375,34,0.31534477,0.27185813,0,3,,
35,5.21875,0.9765625,0.70703125,1,2.08984375,0.96484375,35,0.31534477,0.27185813,0,3,,
36,8.65625,5.1171875,0.28515625,4,2.72265625,0.18359375,36,0.482780732,0.43793681,0,3,,
37,9.21875,5.1171875,0.28515625,4,2.72265625,0.18359375,37,0.596379678,0.526558011,0.002501915,3,,
38,8.65625,5.9765625,0.28515625,4,2.72265625,0.18359375,38,0.389078231,0.375269549,0.005327337,3,,
39,8.65625,5.1171875,0.20703125,4,2.72265625,0.18359375,39,0.389078231,0.375269549,0.005327337,3,,
40,4.65625,0.9765625,0.78515625,2,7.22265625,0.68359375,40,0.596379678,0.526558011,0.002501915,4,,
41,4.65625,0.1171875,0.70703125,2,7.22265625,0.68359375,41,0.389078231,0.375269549,0.005327337,4,,
42,4.65625,0.1171875,0.78515625,1,7.22265625,0.68359375,42,0.482780732,0.43793681,0,4,,
43,4.65625,0.1171875,0.78515625,2,2.08984375,0.68359375,43,0.389078231,0.375269549,0.005327337,4,,
